Date,Ret,Vol5,Vol10,Vol100,Mom10,Mom20,Mom50,Mom100,VIX,VIXchg,CreditSpread,TermSpread,VIX_Regime,RSI14,Mom20_div_Vol20,Mom20_mul_Vol5,VolRatio,VIX_per_Ret,Mom10_lag1,VIXchg_lag1,VolRatio_lag1,Crash
2013-03-28,0.0030729609897237,0.0052651483396054,0.0058979452888206,0.0073550475147157,0.0040630915300789,0.0379711508824716,0.0700131727433206,0.1095909610591123,12.699999809265137,-0.0922087192964923,0.9199999999999996,1.62,0,60.173800851089446,7.915449674525041,0.00019992374202175146,0.9107402652516958,4131.477221643812,0.0063168186584303,0.0378847308086782,0.6603231811059258,0
2013-04-01,-0.0039572272395431,0.005120380385213,0.0060416485675612,0.007303929274531,0.0014121856144768,0.0304654354243696,0.0659235754395559,0.1151156849943915,13.579999923706056,0.0007369365590812,0.8599999999999999,1.63,1,53.75715858315778,6.147620610748454,0.0001559946179739154,0.9674435928295012,3430.828778105625,0.0040630915300789,-0.0922087192964923,0.9107402652516958,0
2013-04-02,0.0049341943743783,0.0045946215485761,0.0058517687397247,0.0073133424105628,0.0119375712933282,0.0300642040003213,0.064307241378801,0.1183265522874494,12.779999732971191,-0.0698689995734146,0.8599999999999999,1.63,0,59.2565420536012,6.085200563965691,0.00013813363954066403,1.074837085395263,2589.5636044894627,0.0014121856144768,0.0007369365590812,0.9674435928295012,0
2013-04-03,-0.0101391591816141,0.0060173875712546,0.0068173538500795,0.007368041880348,0.0040099527149979,0.0105675406604226,0.051172324358895,0.0983931964721287,14.210000038146973,0.1127642544059452,0.8599999999999999,1.59,1,50.09046314626642,2.0100479546651995,6.358898782875459e-05,0.8733830154909172,1401.358675306815,0.0119375712933282,-0.0698689995734146,1.074837085395263,0
2013-04-04,0.0040587772222906,0.0064788248102793,0.0065622959924524,0.0069765860298292,0.0010919749501967,0.0132894329242121,0.0497766101292758,0.1284253209540637,13.890000343322754,0.0562738210083071,0.8599999999999999,1.56,1,49.20404059511645,2.5008944556581127,8.609990774392793e-05,0.8199098148641459,3421.370085791496,0.0040099527149979,0.1127642544059452,0.8733830154909172,0
2013-04-05,-0.0044912593752513,0.0063451162159525,0.0060743820781598,0.0068718857169401,0.0051828528782384,0.0069136728606986,0.0433833347222019,0.1370287204977625,13.920000076293944,0.0960630145945964,0.8599999999999999,1.48,1,47.09976598490939,1.2735854663185475,4.38680577802094e-05,0.8552492470989164,3098.663481672905,0.0010919749501967,0.0562738210083071,0.8199098148641459,0
2013-04-08,0.0067669473643394,0.0072341262214135,0.0059116804151508,0.0068933535351539,0.003920057336918,0.0094232780936169,0.0501622123920932,0.1437293323862063,13.1899995803833,-0.0287187294192797,0.8599999999999999,1.52,0,55.28067554462443,1.6976483114410676,6.816918314870543e-05,0.7670610361617796,1948.8921633584155,0.0051828528782384,0.0960630145945964,0.8552492470989164,0
2013-04-09,0.0034573513498488,0.0070208325331639,0.0057444385678056,0.0068962627643564,0.0116171394641595,0.0090827311733481,0.0479015453949449,0.1467702759124558,12.84000015258789,0.0046948686127046,0.8599999999999999,1.54,0,58.97647478120613,1.6392889199080198,6.376833451182426e-05,0.7889184248824205,3712.7517865266227,0.003920057336918,-0.0287187294192797,0.7670610361617796,0
2013-04-10,0.0122487139800815,0.0060676176371244,0.0064224268228193,0.0069630813468001,0.0158780956653976,0.0237396515375249,0.0620091580874626,0.1648609061736752,12.359999656677246,-0.1301900335329606,0.8599999999999999,1.6,0,61.67695789105697,3.89926871493977,0.00014404312836827348,1.0030672716585618,1009.0031225851538,0.0116171394641595,0.0046948686127046,0.7889184248824205,0
2013-04-11,0.0032772369571691,0.0060888958048749,0.0064155982909657,0.0067969455497557,0.0192073689044911,0.0256455170291967,0.0613172300706357,0.1846693579697029,12.239999771118164,-0.1187905350195174,0.8599999999999999,1.58,0,70.20903778753076,4.200016866293841,0.0001561528810529236,1.002488574216946,3733.7141674126983,0.0158780956653976,-0.1301900335329606,1.0030672716585618,0
