Date,Ret,Vol5,Vol10,Vol100,Mom10,Mom20,Mom50,Mom100,VIX,VIXchg,CreditSpread,TermSpread,VIX_Regime,RSI14,Mom20_div_Vol20,Mom20_mul_Vol5,VolRatio,VIX_per_Ret,Mom10_lag1,VIXchg_lag1,VolRatio_lag1,Crash,Reg_0,Reg_1,Reg_2
2013-04-09,0.003456563473803,0.0070203793414832,0.005744172705061,0.0068962006770214,0.0116162201686236,0.0090826138041211,0.0479007141911258,0.146769663212948,12.84000015258789,0.0046948686127046,0.8599999999999999,1.54,0,58.97650540587532,1.6393449628541543,6.376339431712192e-05,0.7889321717955856,3713.5978124112576,0.0039203617882637,-0.0287187294192797,0.767051556073355,0,True,False,False
2013-04-10,0.0122491438145873,0.006067635053945,0.006422363289629,0.0069630286728889,0.0158784061852197,0.0237394059527282,0.0620091698658964,0.1648604551416921,12.359999656677246,-0.1301900335329606,0.8599999999999999,1.6,0,61.67741915071537,3.899343205470863,0.0001440420517186,1.0030348497135326,1008.9677185633636,0.0116162201686236,0.0046948686127046,0.7889321717955856,0,True,False,False
2013-04-11,0.0032771779246663,0.0060889039543062,0.0064155315893454,0.006796885338924,0.0192076204721149,0.0256445856185463,0.061317111669666,0.1846691597769632,12.239999771118164,-0.1187905350195174,0.8599999999999999,1.58,0,70.20950420985486,4.199988306916792,0.0001561474187793,1.0024576354017072,3733.781403083582,0.0158784061852197,-0.1301900335329606,1.0030348497135326,0,True,False,False
2013-04-12,-0.0024501668088681,0.0053839987819505,0.0065420105821807,0.0068011502983832,0.0135954667849786,0.0177136757914269,0.0628789357110268,0.1837693868829939,12.0600004196167,-0.1336206642588217,0.8599999999999999,1.53,0,64.41440542898891,2.912186354623487,9.537040888490848e-05,1.1293602928796918,4920.105957695212,0.0192076204721149,-0.1187905350195174,1.0024576354017072,0,True,False,False
2013-04-15,-0.0231736324693915,0.0132940725671464,0.0101230430670568,0.0072336609528823,-0.0059593359747739,-0.0045563508544955,0.0408142397251609,0.1506560769967289,17.270000457763672,0.3093253227580319,0.8599999999999999,1.5,1,50.60137066973382,-0.5609391693574481,-6.057245890104269e-05,0.6108818328048821,745.2114065055174,0.0135954667849786,-0.1336206642588217,1.1293602928796918,0,True,False,False
2013-04-16,0.0147629642991697,0.0151442541918939,0.0111407665215096,0.0071094918453765,0.0037623420272985,0.0157448265468076,0.0454250801844864,0.1444797950730372,13.960000038146973,0.0872274043807816,0.8599999999999999,1.51,1,54.01859603751761,1.815814968521256,0.0002384436554321,0.5724527327148302,945.545502228833,-0.0059593359747739,0.3093253227580319,0.6108818328048821,0,True,False,False
2013-04-17,-0.0146115309442378,0.014888562151375,0.0116886263498042,0.0072866077269457,-0.0007733263943184,0.0032340144136566,0.0418606223406945,0.127271222297296,16.510000228881836,0.3357605734206177,0.8599999999999999,1.49,1,46.91083847039583,0.3471241659343143,4.814982459616887e-05,0.6256458344447313,1129.852199587113,0.0037623420272985,0.0872274043807816,0.5724527327148302,0,True,False,False
2013-04-18,-0.0062537278297047,0.0142501106789866,0.0117440553711641,0.0073245325737838,-0.011035299484384,-0.0099555548102352,0.0249951421801619,0.1181330831330924,17.559999465942383,0.4346405060707137,0.8599999999999999,1.48,1,42.960527622823065,-1.0728451793854854,-0.0001418677579165,0.651077814507171,2807.476191457468,-0.0007733263943184,0.3357605734206177,0.6256458344447313,0,True,False,False
2013-04-19,0.0086934172100128,0.0157988596615665,0.0120505013135773,0.0072559303577242,0.0020622199656181,0.0072556989802947,0.033153784982369,0.1126931306174798,14.970000267028809,0.2412935112903251,0.8599999999999999,1.49,1,48.47523435411112,0.7810464951150526,0.0001146317699362,0.5878985469915975,1721.7945614329185,-0.011035299484384,0.4346405060707137,0.651077814507171,0,True,False,False
2013-04-22,0.0044378053805134,0.0117891848370909,0.0119329396429464,0.0072562076834794,-0.0002561583681246,0.0036631991866609,0.039113656832753,0.1200083147547139,14.390000343322754,-0.1667631753388995,0.8599999999999999,1.48,1,48.25352820928336,0.3995519249036134,4.31861323066264e-05,0.7775338788072574,3241.8633190127343,0.0020622199656181,0.2412935112903251,0.5878985469915975,0,True,False,False
2013-04-23,0.0103089879745534,0.0106398393479325,0.0123407882836628,0.0072854419362233,0.0065709126225286,0.0182634619588843,0.0440164629681176,0.1373597613773256,13.479999542236328,-0.0343839895844555,0.8599999999999999,1.51,0,56.843516284336346,1.948659371906393,0.0001943203011796,0.880693816253737,1307.469957822162,-0.0002561583681246,-0.1667631753388995,0.7775338788072574,0,True,False,False
2013-04-24,0.0006341437707111,0.0066622285445303,0.0116635463899159,0.0072538361298501,-0.0049789328534747,0.0108204158135285,0.0448851292239103,0.1289897831381699,13.609999656677246,-0.1756511527559801,0.8599999999999999,1.5,0,55.58018227967546,1.173067474951985,7.208808309657662e-05,1.3841691383383192,21428.21875028333,0.0065709126225286,-0.0343839895844555,0.880693816253737,0,True,False,False
2013-04-25,0.0040538030504932,0.003877552783224,0.0116935757184355,0.0072511769476408,-0.0042086986864106,0.0149180826986543,0.0473953836995657,0.1283026708872767,13.619999885559082,-0.2243735592375688,0.8599999999999999,1.51,0,59.31252302571192,1.6118706438444537,5.784565308853278e-05,2.385976660955742,3358.9793920822945,-0.0049789328534747,-0.1756511527559801,1.3841691383383192,0,True,False,False
2013-04-26,-0.0017662626644667,0.0045686286627329,0.0116819858489913,0.0072566885927198,-0.0035260001632214,0.0100215290036544,0.0446521170265337,0.1260717925657455,13.609999656677246,-0.0908484025445839,0.8599999999999999,1.48,0,55.87723008053353,1.082784356084522,4.578464465050457e-05,2.025182561537282,7701.175343272634,-0.0042086986864106,-0.2243735592375688,2.385976660955742,0,True,False,False
2013-04-29,0.0066984823305418,0.0047871129183819,0.008590995937891,0.0072504540404394,0.026946954609204,0.0208270326784167,0.0506834517763457,0.1392247583323027,13.710000038146973,-0.0472550583010454,0.8599999999999999,1.5,0,57.1669727351195,2.2420015643903755,9.970135718641056e-05,1.9399044960355825,2046.4267777295888,-0.0035260001632214,-0.0908484025445839,2.025182561537282,0,True,False,False
2013-04-30,0.0023854103386784,0.003228320551218,0.0074789081836831,0.0072458813383852,0.0144207866345811,0.0182373845935015,0.0544356090556814,0.1435592261672287,13.520000457763672,0.0029674270686739,0.8599999999999999,1.48,0,53.10757929812497,1.971374392774382,5.887612348366742e-05,2.864411057667052,5665.413126416089,0.026946954609204,-0.0472550583010454,1.9399044960355825,0,True,False,False
2013-05-01,-0.0087676924936196,0.0060338501321451,0.0062032778805657,0.0073162642946757,0.0204368010128719,0.0196476703009147,0.037415631134297,0.1315303416696591,14.489999771118164,0.0646583494959294,0.8400000000000003,1.46,1,47.343708841175165,2.14275243765232,0.0001185510980415,1.519235878866322,1652.4698273615577,0.0144207866345811,0.0029674270686739,2.864411057667052,0,True,False,False
2013-05-02,0.0092875101130818,0.0071506064520281,0.0058294048022719,0.007357231451077,0.0363954532103609,0.0249585189999306,0.0602652182424403,0.1381784941159247,13.59000015258789,-0.0022026235846741,0.8400000000000003,1.46,0,52.60850230854289,2.6739770518530683,0.0001784685469939,1.305001457264476,1463.0979551228495,0.0204368010128719,0.0646583494959294,1.519235878866322,0,True,False,False
2013-05-03,0.0101404357321179,0.007722569200059,0.0059858408079818,0.0074080930936168,0.0378822116162689,0.0400225530350237,0.0775671888995712,0.14624867610175,12.850000381469728,-0.0558412413210204,0.8400000000000003,1.56,0,69.34959076906766,4.243699166160431,0.000309076935376,1.2209450136391689,1267.0790133564433,0.0363954532103609,-0.0022026235846741,1.305001457264476,0,True,False,False
2013-05-06,0.0025408756571285,0.0075749076301928,0.0059913691015623,0.0074083178404102,0.0359221205025721,0.03565676038268,0.0698495688548832,0.1486764318096975,12.65999984741211,-0.0765864469593962,0.8400000000000003,1.58,0,65.31153702029962,3.807087779068184,0.0002700966662907,1.2361408229862978,4980.574015061707,0.0378822116162689,-0.0558412413210204,1.2209450136391689,0,True,False,False
2013-05-07,0.0050689888861146,0.007605096456569,0.0055473980914068,0.0073975628244367,0.03054927810313,0.0373209273627557,0.0961291388572536,0.1466925064168527,12.829999923706056,-0.0510355407319083,0.8400000000000003,1.6,0,79.2804410164035,3.975446132459884,0.0002838292524423,1.2341230426510363,2530.577524310583,0.0359221205025721,-0.0765864469593962,1.2361408229862978,0,True,False,False
2013-05-08,0.0045510078702777,0.0032549179409465,0.0054976846216141,0.0074036760229224,0.0345832414606321,0.0294321209700694,0.0936307825821383,0.151349180487134,12.65999984741211,-0.1262939925888513,0.8400000000000003,1.59,0,86.62401358414668,3.236673480637068,9.57991385855866e-05,2.792553211223729,2781.190236966742,0.03054927810313,-0.0510355407319083,1.2341230426510363,0,True,False,False
2013-05-09,-0.0028157845631763,0.0046819420050542,0.0058288056870342,0.0073768079445275,0.0275047759448845,0.0231803179440848,0.0769830658909382,0.1551907457675787,13.130000114440918,-0.0338484203813181,0.8400000000000003,1.59,0,81.67838073416381,2.538274050753181,0.0001085289042729,1.9499098844544875,4661.343393488032,0.0345832414606321,-0.1262939925888513,2.792553211223729,0,True,False,False
2013-05-10,0.0032533940872068,0.0031476672487177,0.0056104029183143,0.0073602181367007,0.0326716232403041,0.0290304229282045,0.0826250722299726,0.1632712335028912,12.59000015258789,-0.0202334802461771,0.8400000000000003,1.64,0,81.4237892262642,3.1895318738868994,9.137811146753268e-05,2.890359954977716,3868.6157285252775,0.0275047759448845,-0.0338484203813181,1.9499098844544875,0,True,False,False
2013-05-13,0.0007953992348421,0.0032401639987695,0.0055151527392317,0.00728786946705,0.026616238723933,0.0542804199098987,0.0799246555070829,0.1506741508045395,12.550000190734863,-0.0086887565563227,0.8400000000000003,1.68,0,78.68548159771588,7.724206457652701,0.0001758774624301,2.167836447032061,15758.42823759508,0.0326716232403041,-0.0202334802461771,2.890359954977716,0,True,False,False
2013-05-14,0.0103338229962326,0.0048654006836683,0.0060231192904263,0.0072776061321139,0.0347567896758538,0.0496787965584535,0.0853052775576452,0.1497691211331377,12.770000457763672,-0.0046764977629907,0.8400000000000003,1.7,0,81.59942595586547,7.428392406131056,0.0002417072507393,1.3740527976315675,1235.628366583422,0.026616238723933,-0.0086887565563227,2.167836447032061,0,True,False,False
2013-05-15,0.0053868106783088,0.0049362512189179,0.0042329803624243,0.007232856072794,0.0495328095359077,0.0709819027208735,0.0814628375486434,0.1646147266298319,12.8100004196167,0.011848386572868,0.8400000000000003,1.68,0,81.9867209147252,13.225194557709989,0.000350384503827,1.0868745435813385,2377.589188719912,0.0347567896758538,-0.0046764977629907,1.3740527976315675,0,True,False,False
2013-05-16,-0.004695451113746,0.0055593428435636,0.0048677358468742,0.0072470004723162,0.0349922782849265,0.0726612913223305,0.0749211830327916,0.1525168620764962,13.06999969482422,-0.0045697196567964,0.8400000000000003,1.64,0,78.67530905086684,13.897401648349074,0.0004039490299168,0.940123394025318,2782.952356635792,0.0495328095359077,0.011848386572868,1.0868745435813385,0,True,False,False
2013-05-17,0.009676646048802,0.0063185612654388,0.0047986904482897,0.0072144989588729,0.0345170782790655,0.0737068731590773,0.083359725419984,0.1743291119597496,12.449999809265137,-0.0111199635922146,0.8400000000000003,1.69,0,79.56654429092981,13.94935838758851,0.0004657213937395,0.8359583245260589,1286.469844679464,0.0349922782849265,-0.0045697196567964,0.940123394025318,0,True,False,False
2013-05-20,-5.927184481968606e-05,0.006447302732751,0.0049199032559744,0.0072008646636848,0.0318339986539608,0.0688996638922594,0.0786956152578119,0.1778888619889147,13.020000457763672,0.0374502199112147,0.8400000000000003,1.71,0,78.88510471063512,12.900985360231216,0.0004442169912981,0.8280708109874948,216021.26990994412,0.0345170782790655,-0.0111199635922146,0.8359583245260589,0,True,False,False
2013-05-21,0.0014373424329507,0.0054584309648971,0.0048964567822979,0.0071763904138144,0.0281056413741105,0.0595135265318451,0.0761618824109438,0.1845750561827577,13.369999885559082,0.0469850748854621,0.8400000000000003,1.68,0,89.02648590241728,11.680732985559288,0.0003248504760516,0.9330672862328816,9295.4219935868,0.0318339986539608,0.0374502199112147,0.8280708109874948,1,True,False,False
2013-05-22,-0.0074175721572538,0.0065679254802838,0.0057971249173311,0.0072281201725978,0.0158564230177125,0.0509880309842682,0.0705808401313474,0.1773665700089828,13.81999969482422,0.0788445934522257,0.8400000000000003,1.7699999999999998,1,77.68889658970392,9.138871612125834,0.000334885587891,0.8491872829206307,1862.8921309757927,0.0281056413741105,0.0469850748854621,0.9330672862328816,0,True,False,False
2013-05-23,-0.0028926947087403,0.006304446118984,0.0058036661472345,0.0071329157033015,0.0157780727348291,0.0437168210351273,0.0659771680951106,0.1867878805397775,14.06999969482422,0.0765110958951287,0.8400000000000003,1.76,1,70.36015000808332,7.67931654921003,0.0002756103427092,0.9026801444654836,4862.295822819973,0.0158564230177125,0.0788445934522257,0.8491872829206307,0,True,False,False
2013-05-24,-0.0008459692219519,0.0034296751166591,0.005817240414564,0.0069686793921202,0.0116275327155694,0.0446790463239707,0.0594353647622594,0.1659666832958171,13.989999771118164,0.1236947779474646,0.8400000000000003,1.7499999999999998,1,68.10356456826764,7.889564303530928,0.0001532346134133,1.6504204108222842,16517.71919040603,0.0157780727348291,0.0765110958951287,0.9026801444654836,0,True,False,False
2013-05-28,0.0059887147513373,0.0049812532063306,0.0060085624878133,0.0065474796854092,0.0168770582095736,0.0439425007437705,0.0671888285904049,0.1436372685945202,14.479999542236328,0.1121351023918033,0.8400000000000003,1.86,1,68.64998629310057,7.797369120757387,0.000218888722724,1.1309250126179788,2417.477316261753,0.0116275327155694,0.1236947779474646,1.6504204108222842,0,True,False,False
2013-05-29,-0.0064948199803229,0.005360715280205,0.0056659053285379,0.0065847494087747,-6.057227864442183e-05,0.0346941120992603,0.0661412246248858,0.1387827214539967,14.829999923706056,0.1091997046106123,0.8400000000000003,1.83,1,59.16170441853263,5.822976102975064,0.0001859852568636,1.111051331930467,2283.0066055754323,0.0168770582095736,0.1121351023918033,1.1309250126179788,0,True,False,False
2013-05-30,0.0036923845727603,0.0050175545746642,0.0055103901032399,0.0065818280131254,-0.0017458176511743,0.0477005166315334,0.0725696877579489,0.1379900678373202,14.529999732971191,0.0513748229974908,0.8400000000000003,1.82,1,64.16888752440214,8.782251582027051,0.0002393399454383,1.0820780592839845,3934.060872007164,-6.057227864442183e-05,0.1091997046106123,1.111051331930467,0,True,False,False
2013-05-31,-0.0143520586910519,0.0082085614854348,0.0070299213660745,0.0067543092216821,-0.0114310430549301,0.0231612369903313,0.0498427870425342,0.124730982894216,16.299999237060547,0.1584932189484449,0.8400000000000003,1.86,1,50.16312165630192,3.6542423151643417,0.0001901204379138,0.77192645026173,1135.6463864543678,-0.0017458176511743,0.0513748229974908,1.0820780592839845,0,True,False,False
2013-06-03,0.0055062414294142,0.008966260427911,0.0064145866687981,0.0067552334106985,-0.0155142637184571,0.0184673075053962,0.0647187316609689,0.1341875502098746,16.280000686645508,0.1636884169401464,0.8400000000000003,1.83,1,53.10829027863988,3.041467524459668,0.0001655826884956,0.6770006452052106,2956.1080434378555,-0.0114310430549301,0.1584932189484449,0.77192645026173,0,True,False,False
2013-06-04,-0.0048071471649642,0.0080788195438061,0.0064679892090963,0.006781319528335,-0.0201887563145823,0.0110025534980351,0.051156450492217,0.1258731441210683,16.270000457763672,0.1236188516654395,0.8400000000000003,1.82,1,43.11610637427073,1.777302223615555,8.888764423169813e-05,0.7660557624685657,3383.839949059632,-0.0155142637184571,0.1636884169401464,0.6770006452052106,0,True,False,False
2013-06-05,-0.0140003039873001,0.0094104512630406,0.0073356122215147,0.006914865094077,-0.0352930258456684,-0.0081793175989834,0.0407875396053987,0.1013554684653441,17.5,0.1800404646008053,0.8400000000000003,1.8,1,32.076689058211144,-1.1871938465611471,-7.697106963016354e-05,0.7319405311469319,1249.8835834057595,-0.0201887563145823,0.1236188516654395,0.7660557624685657,0,True,False,False
2013-06-06,0.0090528414615376,0.0108186900884362,0.0081748450198014,0.006960774850505,-0.0192851634862797,-0.0037345341787713,0.041872369156682,0.1114011108285628,16.6299991607666,0.1445285248718988,0.8400000000000003,1.78,1,40.81609461602669,-0.5238586329327679,-4.040276790479929e-05,0.6587893766905403,1836.7893044531347,-0.0352930258456684,0.1800404646008053,0.7319405311469319,0,True,False,False
2013-06-07,0.0127205047742584,0.0109412708482869,0.0093709154808845,0.0070548875140936,-0.0039286453892104,0.0117874408929183,0.0551255116027076,0.126304496635947,15.140000343322754,-0.0711655796339154,0.8400000000000003,1.85,1,42.71125512911557,1.5404476364125386,0.0001289695834175,0.6992111862770806,1190.110809372026,-0.0192851634862797,0.1445285248718988,0.6587893766905403,0,True,False,False
2013-06-10,0.0,0.0107368879233322,0.009369798781211,0.0070557361895362,-0.0030852862244453,0.0085063722246123,0.0518928930860598,0.1255386939649736,15.4399995803833,-0.0515971173730515,0.8400000000000003,1.9,1,42.74006376888632,1.1152339918250118,9.133196520980823e-05,0.7102358267213645,15439999.5803833,-0.0039286453892104,-0.0711655796339154,0.6992111862770806,1,False,True,False
2013-06-11,-0.0103150823653317,0.011671356204282,0.0095760678623375,0.0071481423350055,-0.0192420233703848,-0.002689713909303,0.0451787949310575,0.1140799662756846,17.06999969482422,0.0491702037217094,0.8400000000000003,1.86,1,37.38395620257887,-0.3363505354829344,-3.139260912308716e-05,0.6850166392887632,1654.697887270635,-0.0030852862244453,-0.0515971173730515,0.7102358267213645,0,True,False,False
2013-06-12,-0.0082776617275999,0.010206156746317,0.0096870758124181,0.0071884584939092,-0.0210019903034969,-0.0210612904437326,0.0314372808879588,0.0977663080327613,18.59000015258789,0.0622857230050222,0.8400000000000003,1.91,1,37.1305285108228,-2.700657304100869,-0.0002149548315484,0.7639325625385506,2245.5320393888583,-0.0192420233703848,0.0491702037217094,0.6850166392887632,0,True,False,False
2013-06-13,0.0152083787554542,0.0117323690493952,0.0110394007945523,0.0073274557790987,-0.0097693302197674,-0.0114980924018038,0.0578489582032013,0.1119823040221119,16.40999984741211,-0.0132290634069009,0.8400000000000003,1.87,1,46.59695342118314,-1.3524227795950694,-0.000134899863422,0.7245018538997356,1078.9395222028616,-0.0210019903034969,0.0622857230050222,0.7639325625385506,0,True,False,False
2013-06-14,-0.0062722832251563,0.0103308610097807,0.0102122892892588,0.0073510543183054,-0.001651988179117,-0.0130641472860455,0.0469653897514588,0.0990800111016445,17.149999618530273,0.1327608473994517,0.8400000000000003,1.85,1,44.42680361857643,-1.5280494817249533,-0.0001349638898234,0.8273976721195022,2733.8156118565776,-0.0097693302197674,-0.0132290634069009,0.7245018538997356,0,True,False,False
2013-06-17,0.0077217257013466,0.0112297950962727,0.0103706746934844,0.0073817551792348,0.0005477239926938,-0.0149750372602309,0.0598091344547297,0.1057868342434553,16.799999237060547,0.0880828817123247,0.8400000000000003,1.92,1,45.20114622073139,-1.775130917125012,-0.0001681665999914,0.7510615615041032,2175.3976363722404,-0.001651988179117,0.1327608473994517,0.8273976721195022,0,True,False,False
2013-06-18,0.0079058955096378,0.0101024392962406,0.0104805060212347,0.0074132057112012,0.0133291722083428,-0.0071286835158288,0.0610079607722828,0.1142309533145913,16.610000610351562,-0.026947808593818,0.8400000000000003,1.93,1,51.32677483629282,-0.8237356225883073,-7.201709248077147e-05,0.8564500984840518,2100.698129892504,0.0005477239926938,0.0880828817123247,0.7510615615041032,0,True,False,False
2013-06-19,-0.0138171735539642,0.0118382980171039,0.0104507739653708,0.0075473352768183,0.0135173785649662,-0.0222527164717613,0.0427435204707506,0.0926916798194683,16.639999389648438,-0.1048951450744337,0.8400000000000003,2.02,1,44.40784769132748,-2.432257660561963,-0.0002634342892828,0.7726806388467752,1204.211202346254,0.0133291722083428,-0.026947808593818,0.8564500984840518,0,True,False,False
2013-06-20,-0.0247783179329498,0.0141009909024687,0.0128873699991445,0.0079705200712391,-0.0204634662178007,-0.0393539884125742,0.0046005928598431,0.0668950416698694,20.489999771118164,0.2486288824889586,0.8400000000000003,2.08,1,41.17640064967936,-3.746310155314316,-0.0005549302325815,0.7448404416788492,826.8992644011399,0.0135173785649662,-0.1048951450744337,0.7726806388467752,0,True,False,False
2013-06-21,0.00321012388994,0.0146563872011574,0.0120016143252033,0.0079678733752191,-0.0296622189659248,-0.0334743320153609,0.0045334503746736,0.0661285401272124,18.89999961853028,0.102040818596238,0.8400000000000003,2.14,1,40.16400868864877,-3.1685770241631945,-0.0004906127713172,0.720692461001117,5885.789607103395,-0.0204634662178007,0.2486288824889586,0.7448404416788492,0,True,False,False
2013-06-24,-0.0126357831142559,0.0133744502572771,0.0123185075219553,0.0080657037583744,-0.0419231967146397,-0.0448791378777767,-0.0057234730902048,0.0567955767243391,20.11000061035156,0.1970239002147811,0.8400000000000003,2.15,1,38.08669418715601,-4.139121163814873,-0.0006002337971358,0.8105650975691258,1591.38606942339,-0.0296622189659248,0.102040818596238,0.720692461001117,0,True,False,False
2013-06-25,0.0096139639912216,0.0138947214813879,0.0128219660836493,0.0081098909099709,-0.0226306353290973,-0.0414371994855931,0.0276498454628046,0.0695925926090483,18.46999931335449,0.111980652297132,0.8400000000000003,2.17,1,45.95783042602289,-3.761425569036312,-0.000575758345821,0.7927155883390008,1920.963960990128,-0.0419231967146397,0.1970239002147811,0.8105650975691258,0,True,False,False
2013-06-26,0.0099012568454268,0.0152581472350015,0.0131509225449643,0.0081053737627161,-0.0047148161421717,-0.025617785922768,0.0227263972396281,0.0691838258410293,17.209999084472656,0.0342547906088752,0.8400000000000003,2.16,1,46.23435636148104,-2.271949447977942,-0.0003908799494443,0.7388804010695484,1737.987546992464,-0.0226306353290973,0.111980652297132,0.7927155883390008,0,True,False,False
2013-06-27,0.0058697000854259,0.009272875408257,0.0122183621584074,0.0080309861208819,-0.013870225722698,-0.0235040531271577,0.0439836945186113,0.087685501684698,16.860000610351562,-0.1771595510646757,0.8400000000000003,2.1300000000000003,1,43.48653697815167,-2.0733757958752954,-0.0002179501562371,1.222264410786958,2871.889274706225,-0.0047148161421717,0.0342547906088752,0.7388804010695484,0,True,False,False
2013-06-28,-0.0040974082578374,0.0098285026115015,0.0121396797953095,0.0079916445946995,-0.0117119796313397,-0.0133446197585518,0.0462490237442341,0.0724001668485767,16.860000610351562,-0.1079364576377355,0.8400000000000003,2.16,1,42.21418069806974,-1.220790826222236,-0.0001311576301464,1.11197154048473,4113.792367588106,-0.013870225722698,-0.1771595510646757,1.222264410786958,0,True,False,False
2013-07-01,0.0058596909736849,0.0056711367798525,0.012002660284539,0.0080080845335436,-0.0135381054038863,-0.0129977965563379,0.0433097924002674,0.0778994609275058,16.3700008392334,-0.1859771087820361,0.9800000000000004,2.16,1,47.97854521811007,-1.187900246665759,-7.371228210768803e-05,1.9288718474206128,2793.1861469468995,-0.0117119796313397,-0.1079364576377355,1.11197154048473,0,True,False,False
2013-07-02,-0.0009296768454482,0.0056864232705712,0.0115672575973873,0.0080071361125283,-0.0221856939179231,-0.0091522386443739,0.0377345873085406,0.0783241818400055,16.440000534057617,-0.1099078968470297,0.9800000000000004,2.14,1,50.75516505734633,-0.8398432119907392,-5.204350280518876e-05,1.9159038693333847,17664.563821978787,-0.0135381054038863,-0.1859771087820361,1.9288718474206128,0,True,False,False
2013-07-03,0.0004343929985328,0.0043716305239703,0.0108285830186614,0.0079926339494619,-0.0080550628772952,0.0053534323533939,0.0275919390056456,0.0728229015352237,16.200000762939453,-0.0586867155875941,0.9800000000000004,2.16,1,44.33664248529263,0.513914092314551,2.340322828410693e-05,2.3820853448080967,37207.76589777669,-0.0221856939179231,-0.1099078968470297,1.9159038693333847,0,True,False,False
2013-07-05,0.0107884794526573,0.0059055504917103,0.0073406851954902,0.0080549468813175,0.0281216395536259,0.0070827071148305,0.0380198397100977,0.084611494352468,14.890000343322754,-0.1168446142178242,0.9800000000000004,2.33,0,51.84377227630637,0.674513101382479,4.18272844846273e-05,1.7775982384878375,1380.0480744838485,-0.0080550628772952,-0.0586867155875941,2.3820853448080967,0,True,False,False
2013-07-08,0.0057051649180439,0.0047110053919118,0.0073982943641366,0.0080692389952918,0.0306786369477722,0.0001064215351265,0.0397270653347112,0.0890053285390732,14.779999732971191,-0.1233689680950135,0.9800000000000004,2.28,0,51.007924563018754,0.01045430543791,5.013524257964725e-07,2.160159856743883,2590.1809613378373,0.0281216395536259,-0.1168446142178242,1.7775982384878375,0,True,False,False
2013-07-09,0.0071967509874799,0.0048524163343741,0.0049932493300605,0.0080938808040403,0.0513811992501316,0.0073039384118944,0.0490626422966435,0.0959055101686381,14.350000381469728,-0.1233964785708751,0.9800000000000004,2.28,0,50.70814785251602,0.7088383185882404,3.544175005513881e-05,2.1228544501160327,1993.6783595918755,0.0306786369477722,-0.1233689680950135,2.160159856743883,0,True,False,False
2013-07-10,0.0003639051248167,0.004503202275849,0.0049066223954268,0.0080940917963929,0.0417484699783923,0.0181730402496662,0.0424614916860996,0.0952970384286695,14.210000038146973,-0.1356447946148727,0.9800000000000004,2.3200000000000003,0,57.97758032184952,1.8189916508340656,8.183687621139231e-05,2.217867133477355,38941.62912972234,0.0513811992501316,-0.1233964785708751,2.1228544501160327,0,True,False,False
2013-07-11,0.0136206860801839,0.0050623120741879,0.0054996093690192,0.0081896278356049,0.0455851913293532,0.0406554493912578,0.054145961739427,0.1115290392002998,14.010000228881836,-0.1351852117851534,0.9800000000000004,2.26,0,80.57716052472453,4.01518068991428,0.0002058105723348,1.9995675614755484,1028.5070545901683,0.0417484699783923,-0.1356447946148727,2.217867133477355,0,True,False,False
2013-07-12,0.0004180054586859,0.005501479232618,0.0056156577330886,0.0081642729561324,0.039918243444468,0.0254943426747416,0.0639146772351322,0.1037217163569266,13.84000015258789,-0.0705171367713046,0.9800000000000004,2.24,0,79.97156536225208,2.6441375085799605,0.0001402565967743,1.7520896528846743,33030.59629818045,0.0455851913293532,-0.1351852117851534,1.9995675614755484,0,True,False,False
2013-07-15,0.0038201352428093,0.0055449725140886,0.0048651772526541,0.0080542665643437,0.0481857165867805,0.0359093868242548,0.0581513835134277,0.1219211075744046,13.789999961853027,-0.0669823943846003,0.9800000000000004,2.23,0,93.62674238594354,3.7849953259244407,0.0001991165629382,1.7104845277450738,3608.875134111876,0.039918243444468,-0.0705171367713046,1.7520896528846743,0,True,False,False
2013-07-16,-0.0037463902115049,0.0065678425665217,0.0055209871878314,0.0080363804502095,0.0381754167596324,0.0241204885398167,0.0436045308530796,0.1245540006342091,14.420000076293944,0.004878027384209,0.9800000000000004,2.21,0,87.82756898818809,2.5503770726282613,0.0001584195713571,1.439616873872366,3848.011352546889,0.0481857165867805,-0.0669823943846003,1.7104845277450738,0,True,False,False
2013-07-17,0.002567389047462,0.0064279635333186,0.005296623929166,0.00799097245144,0.0418093629961138,0.0186960993478555,0.0436321302207982,0.1165293845598245,13.779999732971191,-0.0302604014089682,0.9800000000000004,2.2,0,86.52953617538223,2.00302089175449,0.0001201778448233,1.451703870675492,5365.230686756022,0.0381754167596324,0.004878027384209,1.439616873872366,0,True,False,False
2013-07-18,0.0054772944406582,0.0035644670482369,0.0051449569717782,0.0077381752512742,0.0470608237374086,0.0386266829658512,0.0440561019086935,0.1444203159038373,13.770000457763672,-0.0171306043681142,0.9800000000000004,2.24,0,86.50420869462285,4.439377378595239,0.0001376835386144,2.440051579187404,2513.556108917221,0.0418093629961138,-0.0302604014089682,1.451703870675492,0,True,False,False
2013-07-19,0.0017762187292222,0.0034926801292099,0.0047160564266679,0.0077185836367793,0.0377251562573777,0.0669076890573776,0.0411721910753644,0.1386579581285105,12.539999961853027,-0.0939306485839728,0.9800000000000004,2.18,0,92.43460033639538,11.10600628658906,0.000233687156062,1.7241017023111422,7055.968832458321,0.0470608237374086,-0.0171306043681142,2.440051579187404,0,True,False,False
