Date,Open_IVV,Open_SPY,Open_VOO,High_IVV,High_SPY,High_VOO,Low_IVV,Low_SPY,Low_VOO,Close_IVV,Close_SPY,Close_VOO,Volume_IVV,Volume_SPY,Volume_VOO,Adj Close_IVV,Adj Close_SPY,Adj Close_VOO,VIX,yield10Y,SMA50_SPY,EMA20_SPY,RSI14_SPY,STD20_SPY,SMA50_VOO,EMA20_VOO,RSI14_VOO,STD20_VOO,SMA50_IVV,EMA20_IVV,RSI14_IVV,STD20_IVV,day_of_week,month,is_holiday,is_trading_day
2016-01-25,190.86000061035156,189.9199981689453,174.10000610351562,191.0800018310547,190.14999389648438,174.3300018310547,188.33999633789062,187.41000366210938,171.8300018310547,188.57000732421875,187.63999938964844,172.07000732421875,4088400.0,130371700.0,2756400.0,160.66526794433594,159.9442596435547,146.06568908691406,24.15,2.03,202.0361996459961,193.72346248652485,36.49756413008871,7.457846291875678,185.24699951171874,177.6096416429914,36.1762856093668,6.841626418789051,203.2170004272461,194.74864611541642,36.232549459066014,7.526543205940855,0,1,0,1
2016-01-26,189.36000061035156,188.4199981689453,172.85000610351562,191.44000244140625,190.52999877929688,174.66000366210938,188.94000244140625,188.02000427246094,172.38999938964844,191.1300048828125,190.1999969482422,174.39999389648438,4655700.0,141036800.0,2263700.0,162.84649658203125,162.12635803222656,148.04354858398438,22.5,2.01,201.68539947509765,193.38789434002175,41.55996493277828,7.131833328444648,184.92719940185546,177.30396090522882,41.36305092189019,6.545537741769164,202.86140045166016,194.4040136170732,41.328007505062494,7.190389119550881,1,1,0,1
2016-01-27,190.61000061035156,189.5800018310547,173.88999938964844,192.5,191.55999755859375,175.6199951171875,187.97999572753906,187.05999755859375,171.5,189.0800018310547,188.1300048828125,172.4199981689453,5691600.0,185681700.0,3543000.0,161.099853515625,160.36190795898438,146.3627471923828,23.11,2.02,201.3511996459961,192.88714296314467,38.862181225938755,6.814309961223603,184.61879943847657,176.83882159701136,38.49974412807298,6.259581922140848,202.52360046386718,193.89696487554764,38.66368346983779,6.860998051076185,2,1,0,1
2016-01-28,190.89999389648438,189.9600067138672,174.1300048828125,191.10000610351562,190.1999969482422,174.35000610351562,188.0800018310547,187.16000366210938,171.64999389648438,190.11000061035156,189.11000061035156,173.36000061035156,5360400.0,143798800.0,2616400.0,161.9773712158203,161.19725036621094,147.1606903076172,22.42,2.0,201.08259979248047,192.52741512002152,40.820762094804486,6.077742117971432,184.37259948730468,176.50750531256756,40.601957824392315,5.578013662904804,202.25240051269532,193.53630161219564,40.73113837946929,6.108482311906111,3,1,0,1
2016-01-29,190.94000244140625,190.02000427246094,174.33999633789062,194.69000244140625,193.8800048828125,177.75,190.82000732421875,189.8800048828125,174.0800018310547,194.6199951171875,193.72000122070312,177.75,7807600.0,210529300.0,4453100.0,165.8200225830078,165.12681579589844,150.88722229003906,20.2,1.94,200.84459991455077,192.64099474865787,49.0839520840327,5.253745740004774,184.15719940185548,176.62583813994206,49.315509060278636,4.8239181156013045,202.00840026855468,193.63951051743297,48.85956935521076,5.275697084048069,4,1,0,1
2016-02-01,193.47000122070312,192.52999877929688,176.61000061035156,195.52999877929688,194.5800018310547,178.38999938964844,192.8000030517578,191.83999633789062,175.91000366210938,194.60000610351562,193.64999389648438,177.58999633789062,6209900.0,136061600.0,3923200.0,165.80299377441406,165.06716918945312,150.75143432617188,19.98,1.97,200.6081997680664,192.73708990559373,48.972123073697176,4.508766449933797,183.94319946289062,176.71766273022288,49.03317503433857,4.139657341515432,201.76940032958984,193.73098628753607,48.827606497032875,4.525894577851145,0,2,0,1
2016-02-02,192.94000244140625,191.9600067138672,175.86000061035156,192.94000244140625,191.97000122070312,176.08999633789062,190.47999572753906,189.5399932861328,173.8000030517578,191.08999633789062,190.16000366210938,174.3699951171875,7111300.0,182564900.0,5101200.0,162.8123779296875,162.09230041503906,148.01803588867188,21.98,1.87,200.2367999267578,192.4916531205,43.63491089922624,3.9524698266204457,183.60419921875,176.4940753385052,43.62084166885125,3.627704818622846,201.3938003540039,193.47946343518888,43.45222121403825,3.966338884737718,1,2,0,1
2016-02-03,192.38999938964844,191.41000366210938,175.47000122070312,192.72000122070312,191.77999877929688,175.80999755859375,188.0500030517578,187.10000610351562,171.57000732421875,192.11000061035156,191.3000030517578,175.38999938964844,7298300.0,205054900.0,3871000.0,163.6814422607422,163.0640411376953,148.8839111328125,21.65,1.88,199.8917999267578,192.37816263776264,45.71605442637849,3.1502938194951815,183.2875991821289,176.3889252481379,45.66677121644162,2.8871082028303605,201.04260040283202,193.34903840425198,45.335555658834444,3.143911260179356,2,2,0,1
2016-02-04,191.7100067138672,190.7100067138672,174.9499969482422,193.69000244140625,192.75,176.6999969482422,190.92999267578125,189.9600067138672,174.22999572753906,192.52999877929688,191.60000610351562,175.61000061035156,4503000.0,139531800.0,3562200.0,164.03927612304688,163.3197479248047,149.0706329345703,21.84,1.87,199.53760009765625,192.3040524916439,46.278199144557156,2.52151654279329,182.96119934082031,176.3147419493011,46.12092195533825,2.304709767458813,200.6808004760742,193.27103463044674,46.13112835041477,2.5086121237118775,3,2,0,1
2016-02-05,191.9600067138672,190.99000549316406,175.0399932861328,192.02000427246094,191.6699981689453,175.19000244140625,188.13999938964844,187.1999969482422,171.64999389648438,188.85000610351562,187.9499969482422,172.30999755859375,5561300.0,180788300.0,2371900.0,160.9038543701172,160.20843505859375,146.26937866210938,23.38,1.86,199.11519989013672,191.88938053512945,40.74917470031539,2.4154520048882064,182.57319915771484,175.9333377216147,40.634342395749435,2.210284921321078,200.25340057373046,192.84998429454853,40.56097044087708,2.4011278044424436,4,2,0,1
2016-02-08,186.67999267578125,185.77000427246094,170.2899932861328,187.0,186.1199951171875,170.6199951171875,183.72000122070312,182.8000030517578,167.6199951171875,186.30999755859375,185.4199981689453,169.94000244140625,8106400.0,191526700.0,3402000.0,158.73973083496094,158.05189514160156,144.25750732421875,26.0,1.75,198.6365997314453,191.27324888120717,37.41259902061631,2.579751954390336,182.13159912109376,175.36254388540436,37.21069322628049,2.36440091123335,199.76920043945313,192.2271284149338,37.22035243491459,2.5691754039261547,0,2,0,1
2016-02-09,184.2100067138672,183.36000061035156,168.17999267578125,187.8699951171875,186.94000244140625,171.3699951171875,184.11000061035156,183.1999969482422,167.97000122070312,186.24000549316406,185.42999267578125,169.99000549316406,5588300.0,184513100.0,2360700.0,158.68014526367188,158.06040954589844,144.3000030517578,26.54,1.74,198.15879943847656,190.71674829021424,37.43439335267853,2.6826394777835687,181.6921990966797,174.85087356233385,37.3306665905373,2.4657375161196113,199.28340057373046,191.6569262319081,37.12960442328814,2.6807105067113084,1,2,0,1
2016-02-10,187.3000030517578,186.41000366210938,170.92999267578125,189.24000549316406,188.33999633789062,172.64999389648438,186.0399932861328,185.1199951171875,169.72000122070312,186.14999389648438,185.27000427246094,169.8800048828125,3838200.0,148214100.0,1953600.0,158.60342407226562,157.924072265625,144.2066650390625,26.29,1.71,197.6729995727539,190.1980107647139,37.21101556395056,2.6325002991118667,181.24679931640625,174.3774574976175,37.162443086961055,2.426770728091761,198.79220031738282,191.13245648567727,37.004651249419965,2.6376801310742404,2,2,0,1
2016-02-11,183.17999267578125,182.33999633789062,167.25999450683594,184.9600067138672,184.10000610351562,168.72000122070312,182.02000427246094,181.08999633789062,166.0500030517578,183.8300018310547,182.86000061035156,167.6999969482422,5853800.0,219058900.0,3439200.0,156.62677001953125,155.86976623535156,142.35601806640625,28.14,1.63,197.15639953613282,189.4991526547746,33.92683920789585,2.9647448742627,180.77339935302734,173.7415088738675,33.90188160032881,2.7248231407761603,198.27140045166016,190.43698461380845,33.84330240430335,2.963294746485021,3,2,0,1
2016-02-12,185.83999633789062,184.9600067138672,169.5399932861328,187.5800018310547,186.64999389648438,171.13999938964844,184.8699951171875,183.9600067138672,168.6999969482422,187.5500030517578,186.6300048828125,171.13999938964844,3273100.0,127632400.0,1800300.0,159.79624938964844,159.0832977294922,145.2761993408203,25.4,1.74,196.67539978027344,189.22590048601631,42.47924584482346,2.892595456601862,180.33179931640626,173.49374606584664,42.47828711108583,2.660968478811323,197.7838006591797,190.16203398885125,42.34821970636308,2.8936368540954653,4,2,0,1
2016-02-16,189.75999450683594,188.77000427246094,173.1999969482422,190.74000549316406,189.80999755859375,174.00999450683594,188.55999755859375,187.6300048828125,172.0500030517578,190.6699981689453,189.77999877929688,174.00999450683594,3444500.0,120250700.0,2361000.0,162.4545135498047,161.7683868408203,147.71243286132812,24.11,1.78,196.30039978027344,189.27867175204304,48.4798246620518,2.905319159641818,179.98839935302735,173.5429125840361,48.484010764063505,2.6722203625612466,197.40240051269532,190.2104115298126,48.346064314130615,2.9059410577465266,1,2,0,1
2016-02-17,192.1199951171875,191.16000366210938,175.32000732421875,194.27999877929688,193.32000732421875,177.25,191.97000122070312,191.00999450683594,175.1199951171875,193.8300018310547,192.8800048828125,176.86000061035156,3898100.0,136009500.0,2265400.0,165.14694213867188,164.4108123779297,150.13172912597656,22.31,1.81,196.04579986572264,189.62165585973537,53.60891792183233,3.0635100626235845,179.75639923095704,173.85882572939946,53.658344050949886,2.8167184518167323,197.14380065917967,190.55513441564517,53.61015936483198,3.065012366124545,2,2,0,1
2016-02-18,194.1999969482422,193.1999969482422,177.1999969482422,194.25,193.27000427246094,177.22000122070312,192.69000244140625,191.72000122070312,175.8000030517578,193.0500030517578,192.08999633789062,176.11000061035156,3710200.0,102343000.0,1646000.0,164.48236083984375,163.73744201660156,149.49508666992188,21.64,1.75,195.6951998901367,189.85673590527395,52.183154350458985,3.061240485807377,179.43539916992188,174.07322333710917,52.17322857337899,2.819341258620333,196.78880065917969,190.7927409524178,52.196157892481864,3.0692403015544056,3,2,0,1
2016-02-19,192.1300048828125,191.1699981689453,175.27999877929688,193.13999938964844,192.17999267578125,176.1999969482422,191.4199981689453,190.4499969482422,174.64999389648438,192.92999267578125,192.0,176.07000732421875,2521700.0,114793000.0,1136900.0,164.38009643554688,163.66064453125,149.46115112304688,20.53,1.76,195.3681997680664,190.06085629524785,52.0134457582693,3.0758810744573943,179.1377993774414,174.26339324064344,52.090435984845264,2.8332219755679144,196.4574005126953,190.99628873559527,51.96903705033316,3.084748323987314,4,2,0,1
2016-02-22,194.85000610351562,193.8699951171875,177.77999877929688,195.92999267578125,194.9499969482422,178.75,194.7899932861328,193.7899932861328,177.7100067138672,195.72000122070312,194.77999877929688,178.58999633789062,2517000.0,103640300.0,2603100.0,166.75723266601562,166.0303955078125,151.60031127929688,19.38,1.77,195.1247998046875,190.51029843658586,56.69817168251042,3.302707000427986,178.91499938964844,174.67545067847652,56.7478775331131,3.0406492543441686,196.20920043945313,191.44616611512936,56.687525245940655,3.311832056780211,0,2,0,1
2016-02-23,195.02000427246094,194.0,177.9199981689453,195.27999877929688,194.32000732421875,178.19000244140625,193.16000366210938,192.17999267578125,176.22000122070312,193.33999633789062,192.32000732421875,176.35000610351562,2727400.0,111455300.0,2076000.0,164.72943115234375,163.9335174560547,149.69886779785156,20.98,1.74,194.86440002441407,190.68265166397947,51.87231998954468,3.327449703641991,178.67579956054686,174.83493214752787,51.916583594375524,3.064632440005197,195.94620025634765,191.62653089824948,51.995064001962014,3.341058519571839,1,2,0,1
2016-02-24,191.58999633789062,190.6300048828125,174.7899932861328,194.5,193.52999877929688,177.4499969482422,190.27000427246094,189.32000732421875,173.60000610351562,194.22000122070312,193.1999969482422,177.17999267578125,2966000.0,150812200.0,2599800.0,165.47918701171875,164.68362426757812,150.40335083007812,20.72,1.75,194.61100006103516,190.92239883390926,53.40029659616102,3.4146163115973183,178.44459930419922,175.05827124545675,53.49641202456409,3.1460743081280063,195.690400390625,191.87352807181648,53.52688117095423,3.432807714779684,2,2,0,1
2016-02-25,194.7100067138672,193.72999572753906,177.6999969482422,196.55999755859375,195.5500030517578,179.30999755859375,193.82000732421875,192.8300018310547,176.8300018310547,196.5,195.5399932861328,179.30999755859375,2731500.0,110728300.0,2546000.0,167.4217987060547,166.67819213867188,152.2114715576172,19.11,1.71,194.48419982910156,191.36216973412104,57.28390663426949,3.607421018003185,178.33119934082032,175.46319756099362,57.36763551107966,3.3212139087343147,195.56260040283203,192.3141444459292,57.3262870098284,3.627831988342422,3,2,0,1
2016-02-26,197.5800018310547,196.57000732421875,180.1999969482422,197.67999267578125,196.67999267578125,180.36000061035156,195.88999938964844,194.89999389648438,178.74000549316406,196.14999389648438,195.08999633789062,178.97999572753906,4392600.0,129833700.0,2560800.0,167.1235809326172,166.29466247558594,151.93136596679688,19.81,1.76,194.3279998779297,191.71720083924194,56.31198252770808,3.749958378391171,178.18899932861328,175.79813071971225,56.58175123270835,3.456844495278746,195.4020004272461,192.67946344122015,56.561812739661,3.7794555365749183,4,2,0,1
2016-02-29,196.13999938964844,195.11000061035156,178.94000244140625,197.25,196.22999572753906,179.9499969482422,194.4199981689453,193.3300018310547,177.3800048828125,194.50999450683594,193.55999755859375,177.3800048828125,5026000.0,125918100.0,3128400.0,165.72630310058594,164.99044799804688,150.5731658935547,20.55,1.74,194.09859985351562,191.89270528870404,53.01822868637719,3.7430791340721994,177.9759994506836,175.9487854019123,52.804722840944486,3.4409346484497516,195.16840026855468,192.85379973318354,52.9956432566993,3.774775568393237,0,2,0,1
2016-03-01,196.02000427246094,195.00999450683594,178.83999633789062,199.2100067138672,198.2100067138672,181.75,195.47000122070312,194.4499969482422,178.3300018310547,199.19000244140625,198.11000061035156,181.75,5127900.0,141799700.0,3041400.0,169.7137451171875,168.86888122558594,154.2827606201172,17.7,1.83,193.90019989013672,192.48482865267047,60.43056991315685,4.055689913780275,177.7975994873047,176.50128203030158,60.550477736636665,3.735530509026698,194.96880035400392,193.45724761015714,60.62498366674927,4.098265108289698,1,3,0,1
2016-03-02,198.72000122070312,197.74000549316406,181.36000061035156,200.08999633789062,199.05999755859375,182.5399932861328,198.27999877929688,197.25,180.91000366210938,200.07000732421875,199.0,182.52000427246094,4431300.0,102415000.0,3839200.0,170.46351623535156,169.62753295898438,154.93637084960938,17.09,1.84,193.78299987792968,193.10532116193997,61.7033390379188,4.445420113310839,177.69019958496094,177.07449367241202,61.74195257964269,4.096482468106063,194.8486004638672,194.0870342495916,61.87797485988614,4.496087178123347,2,3,0,1
2016-03-03,199.7899932861328,198.7899932861328,182.27000427246094,200.8300018310547,199.8000030517578,183.22999572753906,199.13999938964844,198.11000061035156,181.6999969482422,200.77999877929688,199.77999877929688,183.19000244140625,3087200.0,95172200.0,3150400.0,171.06846618652344,170.29234313964844,155.50515747070312,16.7,1.83,193.7781997680664,193.7410047445454,62.831708521122856,4.838428540965394,177.6659997558594,177.65692307898289,62.794909629842124,4.455686100124212,194.81980041503905,194.7244594428969,62.90365309325088,4.889019835340826,3,3,0,1
2016-03-04,201.0800018310547,200.00999450683594,183.4499969482422,202.39999389648438,201.35000610351562,184.66000366210938,200.10000610351562,199.02999877929688,182.5500030517578,201.47999572753906,200.42999267578125,183.77999877929688,3465700.0,129293600.0,2821000.0,171.66482543945312,170.846435546875,156.00595092773438,16.86,1.88,193.75339965820314,194.37805121418688,63.78918638897554,5.2200458726863515,177.6429998779297,178.24007314567947,63.741279093866076,4.803724828852605,194.7702001953125,195.36784385095805,63.93394785110016,5.274647344187132,4,3,0,1
2016-03-07,200.41000366210938,199.33999633789062,182.85000610351562,202.1199951171875,201.07000732421875,184.38999938964844,200.2899932861328,199.25,182.75,201.67999267578125,200.58999633789062,183.97999572753906,3868300.0,100219000.0,3449900.0,171.83522033691406,170.9828338623047,156.17567443847656,17.35,1.91,193.69519958496093,194.969665035492,64.03479523833714,5.450475971835813,177.59059967041014,178.78673243918993,64.07487094102444,5.016534523641633,194.6867999267578,195.96900088189358,64.23954220171655,5.509550948116998,0,3,0,1
2016-03-08,200.3699951171875,199.32000732421875,182.8300018310547,200.9600067138672,199.9199981689453,183.3300018310547,199.25,198.2100067138672,181.77999877929688,199.3800048828125,198.39999389648438,181.91000366210938,3312400.0,123974900.0,3385400.0,169.87570190429688,169.1160430908203,154.41854858398438,18.67,1.83,193.5427993774414,195.2963630222532,58.21460668178484,5.30405562127408,177.45199981689453,179.08418684137274,58.11519502703642,4.875175573051734,194.50559997558594,196.29385840579062,58.138584494346844,5.3586897944292415,1,3,0,1
2016-03-09,200.38999938964844,199.36000061035156,182.85000610351562,200.8000030517578,199.7899932861328,183.22000122070312,199.4499969482422,198.42999267578125,182.00999450683594,200.41000366210938,199.3800048828125,182.91000366210938,3239400.0,94801200.0,1641600.0,170.75318908691406,169.95140075683594,155.26739501953125,18.34,1.9,193.41679962158204,195.6852812946874,59.96807735655664,5.1165322831501,177.34,179.44855034810956,60.04843048262397,4.703809397606446,194.37720001220703,196.68587223972574,59.971977518075846,5.161217658455065,2,3,0,1
2016-03-10,201.0,199.9600067138672,183.3800048828125,202.11000061035156,201.07000732421875,184.38999938964844,198.4600067138672,197.3800048828125,181.02999877929688,200.52000427246094,199.5399932861328,183.00999450683594,3302300.0,156838700.0,2090500.0,170.84693908691406,170.08778381347656,155.35231018066406,18.05,1.93,193.30339935302734,196.05239672244412,60.26125470085405,4.808351345195009,177.2381997680664,179.78773550608352,60.24601542267042,4.421607939136613,194.26080017089845,197.0510276714148,60.172594066320336,4.8443070374622,3,3,0,1
2016-03-11,202.32000732421875,201.25999450683594,184.57000732421875,203.8800048828125,202.80999755859375,186.00999450683594,202.1999969482422,199.52000427246094,184.4600067138672,203.83999633789062,202.75999450683594,185.97999572753906,2675500.0,137964500.0,2231000.0,173.67564392089844,172.83251953125,157.87344360351562,16.5,1.98,193.21059936523437,196.69121555905286,65.70509934009674,4.2324666015589845,177.15379974365234,180.37747457479355,65.67600394181771,3.900564325716959,194.16740020751953,197.69759611584107,65.75174047978065,4.277233417897186,4,3,0,1
2016-03-14,203.25,202.16000366210938,185.39999389648438,204.1300048828125,203.0399932861328,186.1999969482422,202.85000610351562,201.77000427246094,185.07000732421875,203.55999755859375,202.5,185.6999969482422,4579800.0,73612000.0,1412800.0,173.4370574951172,172.6108856201172,157.6357421875,16.92,1.97,193.14199951171875,197.24443312485735,64.9316342360358,3.8986656072579424,177.09179962158203,180.88438146750298,64.777690496141,3.5949801468927474,194.09920013427734,198.2559200627699,64.92569093949962,3.9417275691662197,0,3,0,1
2016-03-15,202.44000244140625,201.36000061035156,184.6999969482422,203.27999877929688,202.52999877929688,185.4600067138672,202.1199951171875,201.0500030517578,184.4199981689453,203.22000122070312,202.1699981689453,185.4600067138672,4213300.0,93169100.0,1325300.0,173.1473846435547,172.32962036132812,157.43209838867188,16.84,1.97,193.1079995727539,197.7135345576276,63.9033757324689,3.7414021338991947,177.06239990234374,181.32015530049006,63.97004651364077,3.4530877386887027,194.06620025634766,198.72868969685877,63.87629033167486,3.777390040038038,1,3,0,1
2016-03-16,202.63999938964844,201.60000610351562,184.8800048828125,204.89999389648438,203.82000732421875,186.92999267578125,202.58999633789062,201.5500030517578,184.86000061035156,204.52000427246094,203.33999633789062,186.57000732421875,3510400.0,129303200.0,2700700.0,174.2550048828125,173.32684326171875,158.37435913085938,14.99,1.94,193.1543994140625,198.2493880605098,65.9614924565083,3.834777506133821,177.10760009765625,181.82014120751182,66.07676311508737,3.543839997792503,194.11660034179687,199.28024346596374,66.13047091971998,3.8786214871673974,2,3,0,1
2016-03-17,204.35000610351562,203.24000549316406,186.4199981689453,206.3300018310547,205.22999572753906,188.24000549316406,203.86000061035156,202.77000427246094,186.0,205.80999755859375,204.6300048828125,187.75,5150200.0,134278500.0,1937300.0,175.35409545898438,174.42648315429688,159.3759765625,14.44,1.91,193.2197994995117,198.85706585311004,68.11981494034518,3.8890387284269354,177.16980010986327,182.38488966393928,68.20510131085142,3.595753569885138,194.18440032958983,199.90212480811897,68.2478438001576,3.9400361049857233,3,3,0,1
2016-03-18,206.3800048828125,204.1699981689453,188.35000610351562,206.94000244140625,204.77999877929688,188.7899932861328,205.9600067138672,203.8000030517578,187.91000366210938,206.57000732421875,204.3800048828125,188.4499969482422,6273200.0,138372400.0,2623400.0,176.00164794921875,175.11192321777344,159.97015380859375,14.02,1.88,193.3309994506836,199.38306004641504,67.23011859302102,3.8085398431600224,177.29279998779296,182.96251892911096,69.43038008830575,3.60154788928701,194.320400390625,200.53716123822372,69.45923524406928,3.94322346431611,4,3,0,1
2016-03-21,206.25,204.07000732421875,187.17999267578125,207.11000061035156,204.94000244140625,187.94000244140625,205.9600067138672,203.8000030517578,186.91000366210938,206.8699951171875,204.6699981689453,187.72999572753906,4764800.0,72926700.0,1535400.0,176.25723266601562,175.3603515625,160.21421813964844,13.79,1.92,193.54339935302735,199.88657796284647,67.75619312488939,3.8766435135369686,177.49019989013672,183.41656433848507,66.58791806004045,3.653794307967161,194.55800018310546,201.1402882743155,69.94662193729776,4.081114974083474,0,3,0,1
2016-03-22,205.9199981689453,203.75999450683594,186.88999938964844,207.39999389648438,205.22999572753906,188.2100067138672,205.72999572753906,203.57000732421875,186.7100067138672,206.75,204.55999755859375,187.6300048828125,4603500.0,97471900.0,1521600.0,176.155029296875,175.26614379882812,160.12892150878906,14.17,1.94,193.79619934082032,200.33166554339383,67.3147502802914,3.6479700455876265,177.7233999633789,183.81784439032577,66.18268840338777,3.4384109893143773,194.83640014648438,201.6745465339045,69.46905983426942,3.918555805651867,1,3,0,1
2016-03-23,205.1300048828125,204.11000061035156,187.17999267578125,205.36000061035156,204.3300018310547,187.36000061035156,204.0500030517578,203.00999450683594,186.17999267578125,204.3000030517578,203.2100067138672,186.42999267578125,2981100.0,81052500.0,1633300.0,174.06756591796875,174.10948181152344,159.10484313964844,14.94,1.88,194.01819946289064,200.6057932739151,61.977925640332494,3.3266746458148226,177.93219970703126,184.066620417512,61.35678638471919,3.1448598303045228,195.0618002319336,201.92459001179532,60.40137188302208,3.594656761398822,2,3,0,1
2016-03-24,203.0500030517578,202.0,185.25,204.1999969482422,203.16000366210938,186.32000732421875,202.77000427246094,201.74000549316406,185.00999450683594,204.17999267578125,203.1199951171875,186.3000030517578,3317900.0,84360900.0,1874800.0,173.96533203125,174.0323944091797,158.99388122558594,14.74,1.91,194.20739929199217,200.84524106851248,61.62709564291828,3.149062596545334,178.10919982910156,184.27932352553543,60.839267999946294,2.9777245555003597,195.255,202.13939026550827,59.98831511241008,3.403174661731091,3,3,0,1
2016-03-28,204.6699981689453,203.61000061035156,186.75999450683594,204.8800048828125,203.86000061035156,186.94000244140625,203.75,202.7100067138672,185.9199981689453,204.30999755859375,203.24000549316406,186.42999267578125,2277500.0,62408200.0,1271200.0,174.07611083984375,174.13523864746094,159.10484313964844,15.24,1.89,194.49559936523437,201.07331387086026,61.93646254259532,2.8637423339974197,178.37559967041017,184.4841491588922,61.191778133040174,2.7229905710994258,195.54540008544922,202.34611476961166,60.304997801474705,3.118214369243346,0,3,0,1
2016-03-29,203.80999755859375,202.75999450683594,185.99000549316406,206.25999450683594,205.25,188.22000122070312,203.42999267578125,202.39999389648438,185.6300048828125,206.25999450683594,205.1199951171875,188.22000122070312,3928400.0,92922900.0,1604900.0,175.73748779296875,175.7459716796875,160.63246154785156,13.82,1.81,194.7593994140625,201.4587120847962,66.49365684032468,2.3196952419823087,178.62159973144531,184.8399445933504,65.7622136117349,2.2109707210418152,195.81459991455077,202.71886522077588,64.80467551333366,2.5736003420870186,1,3,0,1
2016-03-30,206.25999450683594,206.3000030517578,189.1699981689453,207.91000366210938,206.8699951171875,189.72000122070312,206.25999450683594,205.58999633789062,188.5800018310547,207.1300048828125,206.02000427246094,189.00999450683594,2760600.0,86365300.0,1908400.0,176.4788055419922,176.5171356201172,161.30667114257812,13.56,1.83,195.12359954833985,201.89312086457377,68.44161374137158,2.3054289902800624,178.95879974365235,185.23709220415853,67.57705738253473,2.195970284723052,196.18239990234375,203.13897376001745,66.62258978258447,2.5370500297110716,2,3,0,1
2016-03-31,206.9600067138672,205.91000366210938,188.85000610351562,207.4499969482422,206.41000366210938,189.2899932861328,206.3800048828125,205.3300018310547,188.32000732421875,206.64999389648438,205.52000427246094,188.55999755859375,4606200.0,94584100.0,3007800.0,176.06976318359375,176.08871459960938,160.92262268066406,13.95,1.78,195.4727996826172,202.2385383319916,66.14106593814418,2.2686686388115804,179.2831997680664,185.55355938077142,65.44888562733503,2.1581513295362105,196.53859985351562,203.47335663015716,64.63881112465346,2.4837314610656307,3,3,0,1
2016-04-01,205.41000366210938,204.35000610351562,187.39999389648438,208.1999969482422,207.13999938964844,189.9600067138672,205.0500030517578,203.97999572753906,187.10000610351562,207.97000122070312,206.9199981689453,189.77000427246094,4127100.0,114423500.0,2971800.0,177.19448852539062,177.28817749023438,161.95529174804688,13.1,1.79,195.8981997680664,202.6843916497967,69.25706402877383,2.350590729051106,179.67219970703124,185.95512556093232,68.33643917381744,2.2160272777157672,196.965,203.90160849592345,67.50435287111351,2.5266687351520045,4,4,0,1
2016-04-04,207.9199981689453,206.8300018310547,189.74000549316406,208.1300048828125,207.07000732421875,189.89999389648438,206.9499969482422,205.88999938964844,188.8300018310547,207.2899932861328,206.25,189.1699981689453,3051500.0,63497000.0,1259500.0,176.6151580810547,176.7141876220703,161.4432373046875,14.12,1.78,196.28939971923828,203.02397339743513,66.12092726543905,2.37257583029717,180.03259979248048,186.26130390455262,65.41692437858522,2.2238542513573507,197.3583999633789,204.22431180927674,64.6000938088016,2.5229438925400887,0,4,0,1
2016-04-05,205.75,204.6699981689453,187.74000549316406,206.27000427246094,206.25999450683594,188.2100067138672,204.92999267578125,203.88999938964844,187.0,205.25999450683594,204.19000244140625,187.25,3063100.0,99662200.0,1737500.0,174.88548278808594,174.9491729736328,159.8046112060547,15.42,1.73,196.5627996826172,203.13502378257522,57.49961066520628,2.290001037699455,180.28439971923828,186.35546543745238,57.021767098218724,2.1438439792509105,197.63379974365233,204.32294825666332,56.75061808402971,2.4331833848479874,1,4,0,1
2016-04-06,205.33999633789062,204.19000244140625,187.38999938964844,207.5399932861328,206.49000549316406,189.3800048828125,205.02000427246094,203.97999572753906,187.08999633789062,207.47999572753906,206.4199981689453,189.2899932861328,2896900.0,91839800.0,1860800.0,176.77694702148438,176.8597869873047,161.5456085205078,14.09,1.76,196.93839965820314,203.44787848603906,63.10744752567428,2.039123333658521,180.62879943847656,186.63494428018384,62.52472456115622,1.8944371273304619,198.01199951171876,204.62361944436577,62.164939729059554,2.1519243840146087,2,4,0,1
2016-04-07,206.22000122070312,205.13999938964844,188.1699981689453,206.58999633789062,205.55999755859375,188.5,204.1300048828125,203.08999633789062,186.25999450683594,204.97000122070312,203.9499969482422,187.05999755859375,7193900.0,113859000.0,2635300.0,174.638427734375,174.74351501464844,159.64248657226562,16.16,1.7,197.21339965820312,203.49569929196315,54.525600993299065,1.7405047169645642,180.88199951171876,186.6754255447943,54.334705795464906,1.6210955538951013,198.28879943847656,204.65660818496934,53.9425203815077,1.8432745125429886,3,4,0,1
2016-04-08,206.3800048828125,205.33999633789062,188.30999755859375,206.8800048828125,205.85000610351562,188.77000427246094,204.9199981689453,203.8699951171875,186.99000549316406,205.5800018310547,204.5,187.57000732421875,2432400.0,95040600.0,2043800.0,175.158203125,175.21473693847656,160.07772827148438,15.36,1.72,197.54079956054687,203.59134697844286,55.96169650168882,1.3657670786113187,181.18499969482423,186.7606238095014,55.76191797613126,1.2704128699785682,198.61879943847657,204.74455043697748,55.48356997839731,1.446714483703504,4,4,0,1
