Date,Vol5,Vol20,VIX,Label,Vol20_div_Vol5,VIX_mul_Vol5,Vol20_sq,Vol5_sq,Regime_0,Regime_1,Regime_2
2017-12-19,0.0057493641026646,0.0043791628735986,10.029999732971191,0,0.7615453205075113,0.05766612041448,1.9177067473504356e-05,3.305518758500832e-05,True,False,False
2017-12-20,0.0057779855606914,0.0042732528683233,9.720000267028809,0,0.7394468844826196,0.056162021192809,1.8260690076633312e-05,3.338511713955831e-05,True,False,False
2017-12-21,0.0049559903735065,0.0042336587077443,9.619999885559082,0,0.854078460666744,0.0476766268259644,1.7923866053659137e-05,2.4561840582289105e-05,True,False,False
2017-12-22,0.0037649111725246,0.0042546937875011,9.899999618530272,0,1.129791328734084,0.0372726191717939,1.8102419225400455e-05,1.417455613700056e-05,True,False,False
2017-12-26,0.0021174534463869,0.0042757584823587,10.25,0,2.0183396003585363,0.0217038978254657,1.828211059946237e-05,4.483609097615761e-06,True,False,False
2017-12-27,0.0012440097986247,0.0037740286032656,10.470000267028809,0,3.0313244180363728,0.013024782923787,1.4243291898266894e-05,1.5475603790742663e-06,True,False,False
2017-12-28,0.001434655587138,0.0037574869689857,10.18000030517578,0,2.6172621084394647,0.0146047943148869,1.4118708322097342e-05,2.05823665370628e-06,True,False,False
2017-12-29,0.002164741547397,0.0034710512301189,11.039999961853027,0,1.6027079659116057,0.0238987466006845,1.2048196642109928e-05,4.686105967026759e-06,True,False,False
2018-01-02,0.0040884135678241,0.0037016052433929,9.770000457763672,0,0.905167741535727,0.0399438024291686,1.3701881377913812e-05,1.671512550156819e-05,True,False,False
2018-01-03,0.0044687229564037,0.0038382429108766,9.149999618530272,0,0.8587205400230927,0.0408888133464113,1.4732108642894474e-05,1.9969484861089424e-05,True,False,False
2018-01-04,0.0043688875499764,0.0036926915967764,9.220000267028809,0,0.8450312632864759,0.0402811443774012,1.363597122890304e-05,1.908717842433879e-05,True,False,False
2018-01-05,0.0045505189277751,0.0038221560705966,9.220000267028809,0,0.839753965928242,0.041955785729206,1.460887702799844e-05,2.0707222512039444e-05,True,False,False
2018-01-08,0.0022119788289114,0.0038155377704496,9.520000457763672,0,1.7241637021563936,0.0210580394638,1.4558328477727505e-05,4.892850339552248e-06,True,False,False
2018-01-09,0.0022330081923416,0.0037335735294414,10.079999923706056,1,1.6712443321561925,0.0225087224084383,1.3939571299745512e-05,4.9863255870647e-06,True,False,False
2018-01-10,0.0030352371021087,0.0038021376685178,9.81999969482422,0,1.2522532136496105,0.0298060274164265,1.445625085036197e-05,9.21266426601722e-06,True,False,False
2018-01-11,0.0036692866681334,0.004002355749389,9.880000114440918,0,1.0904749713799549,0.0362525527010745,1.6018851544667182e-05,1.3463664652941508e-05,True,False,False
2018-01-12,0.003636461130506,0.0040931039926992,10.15999984741211,0,1.1252639810696248,0.036946444531061,1.675350029505013e-05,1.3223849553680976e-05,True,False,False
2018-01-16,0.0047460510634246,0.004040501044857,11.65999984741211,0,0.8511602236572776,0.0553389546753409,1.6325648693490512e-05,2.2525000696633776e-05,True,False,False
2018-01-17,0.0057641154635624,0.0041419563948343,11.90999984741211,0,0.7184515940769881,0.0686506142914939,1.7155802776708753e-05,3.3225027077279175e-05,True,False,False
